,BDTYP_CD,BUL_DPN_SE,X_AXIS,Y_AXIS,HOUS_ID,TOTAL_AREA,ADMI_CD,BLK_CD,XMIN,YMIN,XMAX,YMAX,SHAPE_AREA,경도,위도
877,1003,M,200708,450056,1.11402E+18,153.78,11140635,207894,200701,450050,200715,450061,76.89,127.0059103,37.55277232
878,1003,M,200724,450053,1.11402E+18,243.44,11140635,207894,200716,450045,200731,450060,121.72,127.0060914,37.55274528
879,1003,M,200726,450064,1.11402E+18,168.44,11140635,207894,200720,450057,200732,450070,84.22,127.006114,37.55284439
880,1003,M,200729,450073,1.11402E+18,163.28,11140635,207894,200723,450067,200735,450079,81.64,127.006148,37.55292547
881,1003,M,200718,450095,1.11402E+18,276.18,11140635,207894,200710,450089,200727,450102,138.09,127.0060235,37.5531237
882,1003,M,200732,450082,1.11402E+18,127.48,11140635,207894,200726,450077,200737,450088,63.74,127.006182,37.55300656
883,1003,M,200726,450105,1.11402E+18,80.84,11140635,207894,200722,450101,200730,450110,40.42,127.0061141,37.55321379
884,1003,M,200732,450116,1.11402E+18,143.12,11140635,207894,200726,450110,200738,450122,71.56,127.006182,37.5533129
885,1003,M,200735,450092,1.11402E+18,130.36,11140635,207894,200730,450085,200739,450097,65.18,127.0062159,37.55309666
886,1003,M,200738,450114,1.11402E+18,71.78,11140635,207894,200734,450107,200742,450119,35.89,127.0062499,37.55329487
887,1003,M,200738,450101,1.11402E+18,42.73,11140635,207894,200732,450097,200742,450106,42.73,127.0062499,37.55317774
888,1001,M,200638,450033,1.11402E+18,43.35,11140625,207394,200634,450028,200641,450038,43.35,127.0051181,37.55256514
889,1003,M,200636,450073,1.11402E+18,203.1,11140625,207370,200629,450066,200642,450080,101.55,127.0050955,37.55292553
890,1003,M,200626,450069,1.11402E+18,93.22,11140625,207370,200618,450061,200630,450078,93.22,127.0049824,37.5528895
891,1001,M,200605,450067,1.11402E+18,38.26,11140625,207392,200600,450062,200611,450072,38.26,127.0047447,37.55287149
892,1001,M,201202,451472,1.11402E+18,100.54,11140615,207381,201196,451467,201207,451477,50.27,127.011503,37.56552986
893,1001,M,201209,451491,1.11402E+18,65.38,11140615,207381,201203,451485,201214,451497,65.38,127.0115823,37.56570103
894,1001,M,201205,451481,1.11402E+18,78.77,11140615,207381,201199,451474,201211,451487,78.77,127.011537,37.56561094
895,1001,M,201206,451519,1.11402E+18,49.4,11140615,201810,201201,451515,201211,451524,49.4,127.0115484,37.56595331
896,1001,M,201214,451513,1.11402E+18,51.67,11140615,201810,201208,451507,201220,451517,51.67,127.0116389,37.56589925
897,1001,M,201208,451525,1.11402E+18,38.6,11140615,201810,201203,451521,201213,451530,38.6,127.011571,37.56600737
898,1001,M,201211,451534,1.11402E+18,44.1,11140615,201810,201205,451528,201216,451539,44.1,127.011605,37.56608846
899,1001,M,201220,451532,1.11402E+18,47.85,11140615,201810,201214,451526,201226,451536,47.85,127.0117069,37.56607043
900,1001,M,201214,451542,1.11402E+18,59.66,11140615,201810,201209,451536,201219,451548,59.66,127.011639,37.56616053
901,1001,M,201223,451540,1.11402E+18,55.4,11140615,201810,201217,451535,201229,451545,55.4,127.0117408,37.5661425
902,1001,M,201202,451535,1.11402E+18,104.38,11140615,201810,201196,451530,201207,451540,52.19,127.0115031,37.56609748
903,1003,M,201650,451260,1.11402E+18,132.12,11140665,208139,201644,451253,201657,451267,66.06,127.0165734,37.5636191
904,1003,M,201649,451273,1.11402E+18,280.5,11140665,208139,201641,451266,201656,451281,93.5,127.0165621,37.56373623
905,1003,M,201658,451269,1.11402E+18,88.26,11140665,208139,201653,451264,201663,451274,44.13,127.016664,37.56370017
906,1001,M,201681,451235,1.11402E+18,55.31,11140665,208150,201675,451228,201688,451241,55.31,127.0169242,37.5633938
907,1003,M,201691,451237,1.11402E+18,19.66,11140665,208150,201687,451233,201694,451241,19.66,127.0170374,37.5634118
908,1001,M,201686,451242,1.11402E+18,46.88,11140665,208150,201681,451236,201691,451248,46.88,127.0169808,37.56345686
909,2002,M,201537,451636,1.11402E+18,1814.4,11140650,208051,201528,451622,201547,451649,362.88,127.0152952,37.567007
910,1003,M,201491,451546,1.11402E+18,124.17,11140665,208087,201483,451538,201498,451555,124.17,127.0147743,37.56619618
911,1001,M,200623,450086,1.11402E+18,84.37,11140625,207370,200619,450078,200627,450093,84.37,127.0049484,37.55304267
912,1001,M,200597,450065,1.11402E+18,39.33,11140625,207392,200591,450059,200602,450070,39.33,127.0046542,37.55285348
913,1003,M,200612,450079,1.11402E+18,85.07,11140625,207370,200605,450072,200619,450086,85.07,127.0048239,37.55297961
914,1001,M,200593,450074,1.11402E+18,42.96,11140625,207392,200588,450069,200598,450080,42.96,127.0046089,37.55293457
915,1003,M,200609,450096,1.11402E+18,177.5,11140625,207370,200603,450089,200614,450103,88.75,127.00479,37.55313278
916,1001,M,200602,450085,1.11402E+18,61.02,11140625,207370,200595,450080,200609,450090,61.02,127.0047108,37.55303367
917,1001,M,200583,450084,1.11402E+18,21.44,11140625,207392,200580,450079,200586,450088,21.44,127.0044957,37.55302468
918,1001,M,200578,450078,1.11402E+18,30.44,11140625,207392,200574,450074,200583,450083,30.44,127.0044392,37.55297062
919,1003,M,200592,450106,1.11402E+18,73.26,11140625,207370,200587,450101,200597,450110,36.63,127.0045976,37.55322289
920,1001,M,200579,450087,1.11402E+18,34.42,11140625,207370,200575,450082,200583,450093,34.42,127.0044505,37.55305171
921,1003,M,200584,450111,1.11402E+18,72.78,11140625,207370,200579,450106,200589,450115,36.39,127.0045071,37.55326794
922,1001,M,200574,450092,1.11402E+18,50.86,11140625,207370,200569,450086,200579,450098,50.86,127.0043939,37.55309676
923,1001,M,200579,450103,1.11402E+18,48.24,11140625,207370,200574,450098,200584,450109,48.24,127.0044505,37.55319587
924,1001,M,200574,450113,1.11402E+18,64.28,11140625,207370,200568,450107,200581,450118,64.28,127.0043939,37.55328597
925,1003,M,200628,450037,1.11402E+18,59.9,11140625,207394,200622,450030,200634,450043,59.9,127.005005,37.55260118
926,2003,M,200616,450055,1.11402E+18,690.48,11140625,207392,200607,450043,200625,450066,172.62,127.0048692,37.55276337
927,1003,M,200612,450025,1.11402E+18,209.42,11140625,207394,200604,450017,200619,450032,104.71,127.0048239,37.55249307
928,2003,M,200606,450045,1.11402E+18,587.91,11140625,207392,200596,450035,200617,450055,195.97,127.004756,37.55267328
929,1003,M,201215,451561,1.11402E+18,548.01,11140615,207291,201206,451552,201225,451570,182.67,127.0116503,37.56633172
930,1001,M,201225,451580,1.11402E+18,31.5,11140615,207291,201220,451576,201228,451584,31.5,127.0117635,37.56650289
931,1001,M,201228,451560,1.11402E+18,38.61,11140615,207375,201224,451555,201233,451565,38.61,127.0117975,37.56632269
932,1001,M,201231,451570,1.11402E+18,38.12,11140615,207375,201226,451565,201236,451574,38.12,127.0118314,37.56641279
933,1001,M,201238,451566,1.11402E+18,35,11140615,207375,201234,451561,201243,451571,35,127.0119107,37.56637674
934,1003,M,201200,451610,1.11402E+18,21.11,11140615,207283,201197,451607,201203,451613,21.11,127.0114806,37.56677322
935,1003,M,201215,451601,1.11402E+18,26.5,11140615,207271,201212,451598,201218,451605,26.5,127.0116504,37.56669211
936,1003,M,201191,451617,1.11402E+18,50.39,11140615,207283,201186,451613,201197,451620,50.39,127.0113788,37.5668363
937,1003,M,201183,451616,1.11402E+18,22.9,11140615,207283,201181,451612,201186,451619,22.9,127.0112882,37.5668273
938,1003,M,201175,451616,1.11402E+18,24.09,11140615,207283,201172,451612,201177,451619,24.09,127.0111977,37.56682731
939,1003,M,201170,451615,1.11402E+18,23.85,11140615,207283,201167,451612,201173,451619,23.85,127.0111411,37.56681831
940,1003,M,201165,451615,1.11402E+18,22.14,11140615,207283,201163,451611,201168,451618,22.14,127.0110845,37.56681831
941,1003,M,201214,451608,1.11402E+18,34.28,11140615,207271,201210,451604,201218,451612,34.28,127.0116391,37.56675518
942,1003,M,201220,451619,1.11402E+18,44.26,11140615,207271,201215,451613,201226,451623,44.26,127.011707,37.56685429
943,1003,M,201219,451608,1.11402E+18,16.55,11140615,207271,201216,451604,201223,451612,16.55,127.0116957,37.56675518
944,1003,M,201598,451680,1.11402E+18,51.27,11140650,208043,201592,451675,201603,451684,51.27,127.0159857,37.56740334
945,1001,M,201599,451686,1.11402E+18,51.66,11140650,208043,201593,451682,201605,451691,51.66,127.015997,37.5674574
946,1001,M,201601,451695,1.11402E+18,58.44,11140650,208043,201595,451689,201606,451701,58.44,127.0160197,37.56753848
947,1001,M,201605,451673,1.11402E+18,75.49,11140650,208043,201600,451666,201611,451680,75.49,127.0160649,37.56734026
948,1003,M,201626,451650,1.11402E+18,12.63,11140650,208053,201623,451648,201629,451653,12.63,127.0163026,37.56713299
949,1000,M,201633,451663,1.11402E+18,127.52,11140650,208043,201627,451658,201639,451668,63.76,127.0163818,37.56725011
950,1003,M,201634,451646,1.11402E+18,20.5,11140650,208053,201631,451643,201637,451650,20.5,127.0163931,37.56709694
951,1003,M,201639,451644,1.11402E+18,20.55,11140650,208053,201636,451641,201642,451648,20.55,127.0164497,37.56707891
952,1003,M,201638,451641,1.11402E+18,10.65,11140650,208053,201635,451638,201641,451643,10.65,127.0164384,37.56705188
953,1003,M,201631,451638,1.11402E+18,23.21,11140650,208053,201628,451634,201635,451642,23.21,127.0163591,37.56702487
954,1003,M,201637,451638,1.11402E+18,8.9,11140650,208053,201634,451636,201640,451641,8.9,127.0164271,37.56702486
955,2003,M,200577,450040,1.11402E+18,138.4,11140625,207395,200570,450034,200583,450046,69.2,127.0044278,37.55262824
956,1003,M,200595,450055,1.11402E+18,343.59,11140625,207392,200586,450047,200604,450061,114.53,127.0046315,37.55276338
957,1003,M,200589,450070,1.11402E+18,41.74,11140625,207392,200584,450065,200595,450075,41.74,127.0045636,37.55289853
958,1003,M,200576,450066,1.11402E+18,619.59,11140625,207392,200565,450057,200587,450077,206.53,127.0044165,37.5528625
959,1001,M,200567,450049,1.11402E+18,40.29,11140625,207395,200562,450043,200573,450055,40.29,127.0043146,37.55270934
960,1003,M,200561,450054,1.11402E+18,88.44,11140625,207395,200554,450046,200568,450062,88.44,127.0042468,37.55275439
961,1001,M,200541,450068,1.11402E+18,18.56,11140625,207392,200538,450064,200544,450071,18.56,127.0040204,37.55288054
962,1001,M,200535,450061,1.11402E+18,51.63,11140625,207392,200531,450056,200539,450068,51.63,127.0039525,37.55281747
963,1001,M,200541,450087,1.11402E+18,19.71,11140625,207392,200537,450083,200545,450090,19.71,127.0040204,37.55305173
964,1003,M,200539,450080,1.11402E+18,28.72,11140625,207392,200535,450075,200543,450084,28.72,127.0039978,37.55298866
965,1003,M,200599,450016,1.11402E+18,256.83,11140625,207394,200592,450009,200606,450023,85.61,127.0046768,37.55241199
966,1003,M,200590,450029,1.11402E+18,85.48,11140625,207395,200584,450024,200595,450034,42.74,127.0045749,37.55252913
967,1001,M,200584,450032,1.11402E+18,22.29,11140625,207395,200581,450029,200588,450036,22.29,127.004507,37.55255616
968,1001,M,200564,450035,1.11402E+18,51.81,11140625,207395,200559,450029,200569,450040,51.81,127.0042807,37.5525832
969,1001,M,200555,450042,1.11402E+18,59.49,11140625,207395,200549,450037,200562,450048,59.49,127.0041788,37.55264627
970,1003,M,200545,450029,1.11402E+18,180.15,11140625,207395,200539,450023,200551,450034,60.05,127.0040657,37.55252915
971,1001,M,200558,450027,1.11402E+18,50.03,11140625,207395,200552,450021,200563,450033,50.03,127.0042128,37.55251112
972,1001,M,200552,450022,1.11402E+18,40.55,11140625,207395,200547,450015,200557,450027,40.55,127.0041449,37.55246608
973,1003,M,201225,451613,1.11402E+18,23.87,11140615,207271,201221,451610,201229,451617,23.87,127.0117636,37.56680022
974,1003,M,201213,451616,1.11402E+18,36.22,11140615,207271,201209,451612,201217,451620,36.22,127.0116278,37.56682727
975,1003,M,201214,451624,1.11402E+18,67.95,11140615,207271,201208,451619,201220,451628,67.95,127.0116391,37.56689934
976,1003,M,201183,451625,1.11402E+18,32.36,11140615,207283,201180,451620,201186,451629,32.36,127.0112882,37.56690839
977,1003,M,201178,451636,1.11402E+18,35.42,11140615,207267,201175,451631,201181,451641,35.42,127.0112316,37.56700751
978,1003,M,201178,451624,1.11402E+18,40.74,11140615,207283,201175,451620,201181,451629,40.74,127.0112316,37.56689939
979,1003,M,201172,451624,1.11402E+18,34.83,11140615,207283,201170,451620,201175,451629,34.83,127.0111637,37.56689939
980,1003,M,201169,451636,1.11402E+18,32.97,11140615,207267,201167,451631,201172,451640,32.97,127.0111298,37.56700752
981,1003,M,201167,451624,1.11402E+18,36.62,11140615,207283,201164,451619,201170,451628,36.62,127.0111071,37.5668994
982,1003,M,201164,451636,1.11402E+18,35,11140615,207267,201162,451630,201167,451640,35,127.0110732,37.56700752
983,1003,M,201162,451623,1.11402E+18,39.76,11140615,207283,201158,451619,201165,451628,39.76,127.0110505,37.5668904
984,1003,M,201157,451635,1.11402E+18,78.56,11140615,207267,201151,451629,201162,451640,78.56,127.0109939,37.56699852
985,1003,M,201215,451632,1.11402E+18,28.49,11140615,207271,201210,451628,201220,451635,28.49,127.0116504,37.56697142
986,1003,M,201208,451630,1.11402E+18,16.81,11140615,207271,201206,451627,201211,451633,16.81,127.0115712,37.56695341
987,1003,M,201188,451637,1.11402E+18,36.29,11140615,207267,201185,451632,201192,451642,36.29,127.0113448,37.5670165
988,1003,M,201195,451637,1.11402E+18,48.1,11140615,207267,201191,451632,201198,451642,48.1,127.0114241,37.56701649
989,1001,M,201178,451645,1.11402E+18,20.2,11140615,207267,201175,451642,201180,451648,20.2,127.0112317,37.56708859
990,1003,M,201171,451645,1.11402E+18,41.37,11140615,207267,201166,451641,201176,451648,41.37,127.0111524,37.5670886
991,1003,M,201712,451218,1.11402E+18,66.16,11140665,208150,201708,451214,201717,451222,33.08,127.017275,37.56324057
992,1003,M,201717,451232,1.11402E+18,61.22,11140665,208156,201713,451227,201721,451236,30.61,127.0173317,37.5633667
993,1003,M,201709,451227,1.11402E+18,109.82,11140665,208150,201705,451221,201714,451233,54.91,127.0172411,37.56332167
994,1003,M,201705,451236,1.11402E+18,118.29,11140665,208150,201702,451231,201709,451242,39.43,127.0171959,37.56340276
995,1003,M,201735,451244,1.11402E+18,36.1,11140665,208156,201732,451241,201738,451248,18.05,127.0175354,37.56347479
996,1003,M,201730,451247,1.11402E+18,95.85,11140665,208156,201725,451243,201734,451251,31.95,127.0174788,37.56350183
997,1003,M,201721,451236,1.11402E+18,61.62,11140665,208156,201717,451230,201724,451241,30.81,127.0173769,37.56340273
998,1003,M,201723,451249,1.11402E+18,75.62,11140665,208156,201718,451245,201727,451253,37.81,127.0173996,37.56351986
999,1003,M,201713,451240,1.11402E+18,96.86,11140665,208156,201707,451235,201718,451245,48.43,127.0172864,37.56343879
1000,1003,M,201760,451226,1.11402E+18,15.17,11140665,208164,201757,451223,201764,451230,15.17,127.0178183,37.56331257
1001,1003,M,201756,451232,1.11402E+18,263.79,11140665,208164,201748,451226,201763,451237,87.93,127.0177731,37.56336663
1002,1001,M,201668,451684,1.11402E+18,31.06,11140650,208039,201664,451679,201672,451688,31.06,127.0167781,37.56743926
1003,1001,M,201672,451693,1.11402E+18,51.65,11140650,208039,201667,451687,201677,451698,51.65,127.0168233,37.56752034
1004,1003,M,201644,451644,1.11402E+18,11.93,11140650,208053,201641,451641,201648,451647,11.93,127.0165063,37.5670789
1005,1003,M,201673,451652,1.11402E+18,241.05,11140650,208043,201664,451647,201681,451658,80.35,127.0168346,37.56715093
1006,1003,M,201713,451633,1.11402E+18,6.96,11140650,208050,201711,451630,201715,451636,6.96,127.0172873,37.56697967
1007,1003,M,201717,451634,1.11402E+18,29.1,11140650,208050,201713,451629,201720,451639,29.1,127.0173326,37.56698868
1008,1001,M,201728,451630,1.11402E+18,21.83,11140650,208050,201725,451625,201731,451635,21.83,127.0174571,37.56695262
1009,1001,M,201719,451618,1.11402E+18,20.27,11140650,208037,201716,451614,201723,451621,20.27,127.0173552,37.56684452
1010,1001,M,201713,451613,1.11402E+18,79.66,11140650,208037,201707,451606,201720,451620,79.66,127.0172872,37.56679948
1011,1003,M,201708,451604,1.11402E+18,120.6,11140650,208037,201702,451599,201714,451610,60.3,127.0172306,37.5667184
1012,1003,M,201704,451593,1.11402E+18,175.98,11140650,208037,201699,451587,201710,451599,58.66,127.0171853,37.5666193
1013,1003,M,201734,451629,1.11402E+18,55.32,11140650,208050,201729,451624,201738,451634,55.32,127.017525,37.5669436
1014,1001,M,200548,450013,1.11402E+18,66.91,11140625,207395,200541,450007,200555,450018,66.91,127.0040996,37.55238499
1015,1001,M,200539,450019,1.11402E+18,43.83,11140625,207395,200534,450014,200545,450024,43.83,127.0039978,37.55243905
1016,1003,M,200586,450007,1.11402E+18,214.98,11140625,207394,200578,449998,200594,450015,107.49,127.0045296,37.55233091
1017,1003,M,200569,450013,1.11402E+18,305.58,11140625,207395,200561,450005,200577,450021,101.86,127.0043373,37.55238498
1018,1003,M,200581,449995,1.11402E+18,89.9,11140625,207394,200576,449990,200587,450000,44.95,127.004473,37.55222279
1019,1003,M,200552,449996,1.11402E+18,72.32,11140625,207395,200547,449990,200559,450003,72.32,127.0041449,37.55223182
1020,2003,M,200840,450359,1.11402E+18,1232.55,11140635,207421,200828,450349,200853,450369,246.51,127.0074045,37.55550222
1021,1003,M,200841,450346,1.11402E+18,237.22,11140635,207421,200834,450339,200849,450353,118.61,127.0074158,37.55538509
1022,1003,M,200884,450320,1.11402E+18,312.69,11140635,207421,200875,450316,200893,450324,104.23,127.0079024,37.55515079
1023,1003,M,200884,450308,1.11402E+18,348.18,11140635,207421,200875,450304,200893,450313,116.06,127.0079024,37.55504268
1024,1003,M,200812,450270,1.11402E+18,161.92,11140635,207891,200805,450264,200819,450277,80.96,127.0070875,37.55470036
1025,1003,M,200835,450304,1.11402E+18,338.49,11140635,207421,200827,450296,200843,450311,112.83,127.0073478,37.55500668
1026,1003,M,201159,451644,1.11402E+18,22.38,11140615,207267,201157,451641,201162,451647,22.38,127.0110166,37.56707961
1027,1003,M,201210,451639,1.11402E+18,76.64,11140615,207271,201205,451633,201215,451644,76.64,127.0115939,37.5670345
1028,1003,M,201173,451652,1.11402E+18,19.14,11140615,207267,201170,451649,201175,451655,19.14,127.0111751,37.56715167
1029,1003,M,201168,451652,1.11402E+18,17.7,11140615,207267,201166,451649,201171,451655,17.7,127.0111185,37.56715168
1030,1003,M,201164,451652,1.11402E+18,22.26,11140615,207267,201161,451649,201167,451655,22.26,127.0110732,37.56715168
