BDTYP_CD,BUL_DPN_SE,X_AXIS,Y_AXIS,HOUS_ID,TOTAL_AREA,ADMI_CD,BLK_CD,XMIN,YMIN,XMAX,YMAX,SHAPE_AREA
01001,M,199469,451767,1114016000000490000,52.65,11140605,206972,199463,451763,199475,451772,52.65
01001,M,199947,451868,1114015000001670003,58.78,11140605,337164,199941,451862,199953,451874,58.78
01001,M,199996,451885,1114015000001610003,44.41,11140605,207085,199992,451880,200001,451891,44.41
01001,M,200326,451784,1114014500000190001,28.18,11140590,207122,200321,451780,200330,451789,28.18
01003,M,200331,451778,1114014500000180000,148.71,11140590,207122,200326,451772,200335,451784,49.57
01003,M,200298,451794,1114015100001440008,193.14,11140605,206952,200291,451786,200305,451802,96.57
01003,M,200289,451778,1114015100001440004,35.72,11140605,206952,200283,451773,200295,451782,35.72
01001,M,199209,452014,1114015600002630002,52.11,11140605,207234,199205,452009,199212,452020,52.11
01001,M,199218,452019,1114015600002640002,53.6,11140605,207234,199213,452014,199222,452023,53.6
01001,M,199220,452037,1114015600002580010,96.59,11140605,207234,199213,452033,199226,452042,96.59
01000,M,199517,451697,1114016000000730000,23.17,11140605,206980,199513,451694,199522,451700,23.17
01001,M,199511,451671,1114016000000780009,18.81,11140605,206980,199508,451668,199515,451674,18.81
01001,M,199531,451697,1114016000000720002,21.2,11140605,206980,199528,451692,199534,451702,21.2
01001,M,199512,451675,1114016000000780007,29.35,11140605,206980,199507,451671,199517,451678,29.35
01001,M,199540,451689,1114016000000700009,17.12,11140605,206980,199537,451686,199543,451692,17.12
01001,M,199520,451684,1114016000000800000,24.61,11140605,206980,199517,451680,199524,451688,24.61
01003,M,199951,451829,1114015000001690027,197.16,11140605,206970,199944,451820,199957,451838,98.58
01003,M,199459,451688,1114016000000590004,268.04,11140605,206982,199451,451679,199468,451696,134.02
01001,M,199450,451694,1114016000000590008,51.32,11140605,206982,199445,451687,199456,451700,51.32
01001,M,199439,451699,1114016000000590015,41.4,11140605,206982,199434,451694,199444,451705,41.4
01003,M,199631,451955,1114015700001340002,29.38,11140605,160554,199628,451952,199634,451959,29.38
01003,M,199562,451971,1114015700002730000,103.74,11140605,207221,199558,451966,199566,451976,51.87
01001,M,199549,451967,1114015700002830000,143.66,11140605,207221,199542,451961,199557,451974,143.66
01003,M,199563,451981,1114015700002740002,105.84,11140605,207221,199558,451975,199567,451987,52.92
01003,M,199904,451726,1114015400000110001,28.32,11140590,207149,199902,451721,199906,451734,28.32
01001,M,199547,451978,1114015700002710000,63.93,11140605,207221,199543,451973,199551,451984,63.93
01001,M,199548,451987,1114015700002650002,34.04,11140605,207221,199544,451984,199552,451990,34.04
01003,M,199629,451977,1114015700001410001,272.54,11140605,160554,199623,451967,199638,451984,136.27
01003,M,199625,451989,1114015700001410001,88.48,11140605,160554,199622,451984,199628,451995,44.24
01001,M,199625,452002,1114015700001730001,32.1,11140605,160554,199621,451998,199628,452005,32.1
01003,M,199624,452012,1114015700001740000,91.49,11140605,160554,199619,452004,199629,452021,91.49
01001,M,199634,452006,1114015700001780000,67.93,11140605,160554,199629,452000,199639,452012,67.93
01003,M,199642,452031,1114015700001830000,138.88,11140605,207220,199638,452024,199646,452037,69.44
01003,M,199565,452028,1114015700002250002,44.15,11140605,207221,199562,452023,199569,452034,44.15
01001,M,200105,451828,1114015100002720003,49.58,11140605,206965,200101,451824,200109,451833,49.58
01001,M,200114,451828,1114015100002720003,51.11,11140605,206965,200109,451823,200118,451833,51.11
01003,M,199447,451912,1114015500002250011,210.4,11140605,207240,199438,451906,199453,451919,105.2
01001,M,199620,452049,1114015700001900029,27.33,11140605,207220,199616,452046,199624,452053,27.33
01001,M,199627,452052,1114015700001900025,68.86,11140605,207220,199622,452046,199631,452058,68.86
01001,M,199634,452065,1114015700001900017,44.01,11140605,207220,199630,452061,199638,452070,44.01
01003,M,199640,452065,1114015700001900014,41.02,11140605,207220,199636,452061,199643,452070,41.02
01001,M,199644,452052,1114015700001900030,44.09,11140605,207220,199641,452046,199647,452057,44.09
01003,M,199649,452052,1114015700001900022,64.66,11140605,207220,199646,452048,199653,452057,32.33
01001,M,199634,452073,1114015700001980002,95.55,11140605,207220,199625,452069,199643,452077,95.55
01001,M,199620,452076,1114015700001990000,65.99,11140605,207220,199615,452072,199626,452081,65.99
01003,M,199008,450954,1114014200000070006,77.48,11140570,206825,199003,450950,199014,450958,38.74
01001,M,199019,450963,1114014200000070008,69.5,11140570,206825,199014,450957,199025,450970,69.5
01003,M,199017,450950,1114014200000070005,84.04,11140570,206825,199011,450942,199024,450956,84.04
01003,M,199015,450941,1114014200000070005,65.54,11140570,206825,199010,450938,199020,450944,32.77
01001,M,199029,450947,1114014200000070003,86.22,11140570,206825,199023,450941,199035,450954,86.22
01003,M,198974,450996,1114014200000080044,509.08,11140570,206821,198967,450984,198981,451009,254.54
01003,M,198984,450978,1114014200000070024,50.81,11140570,206821,198979,450973,198990,450982,50.81
01003,M,198979,450969,1114014200000060056,94.2,11140570,206821,198973,450961,198987,450976,94.2
01003,M,198975,450954,1114014200000070019,189.64,11140570,206821,198969,450947,198982,450961,94.82
02003,M,196746,450623,1114017400000470014,620.88,11140680,207958,196737,450614,196755,450632,155.22
01003,M,196970,450629,1114017400000100059,144.42,11140680,208470,196964,450625,196975,450633,48.14
01001,M,196971,450636,1114017400000100058,45.24,11140680,208470,196965,450631,196976,450640,45.24
01003,M,196985,450632,1114017400000100051,98.3,11140680,208469,196979,450628,196990,450636,49.15
01001,M,196972,450642,1114017400000100057,43.66,11140680,208470,196966,450638,196977,450646,43.66
01001,M,198017,451578,1114011400000520003,36.64,11140520,206596,198015,451572,198019,451583,18.32
01003,M,196970,450667,1114017400000100044,200.67,11140680,208463,196965,450661,196975,450672,66.89
01003,M,196960,450667,1114017400000100097,199.54,11140680,208463,196953,450661,196966,450674,99.77
01003,M,196979,450676,1114017400000100039,63.4,11140680,208463,196975,450673,196984,450679,31.7
01003,M,196980,450684,1114017400000100038,210,11140680,208463,196975,450679,196984,450689,70
01001,M,196971,450685,1114017400000100040,27.51,11140680,208463,196968,450682,196975,450688,27.51
01001,M,196970,450678,1114017400000100041,90.5,11140680,208463,196966,450673,196974,450683,45.25
01001,M,196962,450678,1114017400000100043,33.66,11140680,208463,196957,450673,196967,450682,33.66
01001,M,196989,450675,1114017400000100037,75.02,11140680,208463,196983,450670,196995,450680,75.02
01001,M,196987,450684,1114017400000100085,28.52,11140680,208463,196984,450679,196991,450688,28.52
01001,M,197001,450677,1114017400000100024,29.74,11140680,208463,196996,450674,197006,450680,29.74
01001,M,196992,450684,1114017400000100036,29.33,11140680,208463,196989,450679,196996,450688,29.33
01001,M,197004,450688,1114017400000100022,18.67,11140680,208463,196999,450685,197007,450690,18.67
01001,M,197004,450691,1114017400000100021,23.03,11140680,208463,197000,450689,197008,450694,23.03
01003,M,197005,450698,1114017400000100020,183.48,11140680,208463,197000,450693,197010,450703,61.16
01001,M,196997,450701,1114017400000100026,28.22,11140680,208463,196993,450697,197001,450705,28.22
01001,M,197000,450672,1114017400000100025,33.74,11140680,208463,196995,450668,197005,450675,33.74
01001,M,197010,450679,1114017400000100018,52.25,11140680,208463,197005,450675,197016,450683,52.25
01003,M,198628,451645,1114012600000460003,74.82,11140550,206729,198623,451643,198632,451648,24.94
01003,M,198639,451666,1114012600000440003,101.3,11140550,206729,198636,451659,198643,451673,50.65
01001,M,199097,451438,1114012500000490010,85.26,11140550,206737,199094,451431,199100,451446,42.63
01003,M,197022,450673,1114017400000100013,191.49,11140680,208464,197018,450666,197027,450679,63.83
01001,M,197011,450684,1114017400000100017,27.18,11140680,208463,197006,450682,197017,450687,27.18
01003,M,197013,450693,1114017400000100015,311.31,11140680,208463,197007,450685,197019,450701,103.77
01003,M,197034,450691,1114017400000100001,154.83,11140680,208464,197029,450687,197038,450696,51.61
01001,M,197024,450685,1114017400000100012,40.49,11140680,208464,197020,450681,197029,450688,40.49
01003,M,197026,450693,1114017400000100011,175.8,11140680,208464,197022,450688,197031,450698,58.6
01003,M,197032,450677,1114017400000100005,78.58,11140680,208464,197028,450673,197037,450680,39.29
01001,M,197028,450658,1114017400000100010,20.35,11140680,208467,197023,450655,197033,450662,20.35
01003,M,197036,450654,1114017400000100009,97.32,11140680,208467,197030,450650,197041,450658,48.66
01003,M,196973,450585,1114017400000120020,101.7,11140680,161647,196968,450581,196978,450590,33.9
01003,M,196951,450586,1114017400000120041,91.22,11140680,208480,196945,450582,196959,450590,45.61
01003,M,196958,450572,1114017400000120028,124.29,11140680,161647,196953,450567,196963,450576,41.43
01001,M,196952,450566,1114017400000120029,23.86,11140680,161647,196949,450562,196956,450571,23.86
01003,M,196659,451033,1114017100004000004,254.72,11140680,208266,196655,451027,196664,451038,63.68
01001,M,198767,451382,1114012500000090000,21,11140550,206738,198764,451379,198771,451385,21
01003,M,198923,451558,1114013100000230003,109.6,11140550,206731,198917,451555,198929,451564,54.8
01003,M,198924,451553,1114013100000230004,93.76,11140550,206731,198917,451549,198932,451556,46.88
01003,M,198920,451548,1114013100000230006,100.14,11140550,206731,198915,451543,198926,451552,50.07
01003,M,198922,451543,1114013100000200003,64.5,11140550,206731,198917,451540,198928,451548,32.25
02003,M,196668,451008,1114017100004000002,267.15,11140680,208266,196660,451002,196674,451013,89.05
02003,M,196637,451005,1114017100004010005,969.81,11140680,208267,196627,450993,196648,451017,323.27
01003,M,196667,451032,1114017100004000008,252.24,11140680,208266,196662,451027,196672,451037,63.06
01001,M,196691,451030,1114017100004000017,51,11140680,208266,196686,451025,196696,451034,51
01003,M,196677,451029,1114017100004000009,131.18,11140680,208266,196671,451025,196684,451033,65.59
02003,M,196679,451015,1114017100004000002,266.22,11140680,208266,196674,451008,196684,451022,88.74
01003,M,197626,451544,1114016600000520001,48.6,11140520,206660,197621,451541,197632,451548,48.6
01001,M,197854,452196,1114010300000720002,50.75,11140550,206397,197850,452187,197860,452205,50.75
01003,M,197745,450911,1114011800002130000,268.92,11140540,206438,197741,450904,197751,450919,67.23
01003,M,199190,451609,1114016100000460027,128.48,11140605,206995,199185,451602,199195,451615,64.24
01001,M,199198,451606,1114016100000460011,227.91,11140605,206995,199194,451597,199201,451615,75.97
01003,M,196702,451039,1114017100004000016,84.2,11140680,208266,196697,451036,196707,451042,42.1
01003,M,196702,451033,1114017100004000016,118.74,11140680,208266,196696,451029,196707,451037,59.37
02003,M,196702,451021,1114017100004000017,580.6,11140680,208266,196695,451014,196708,451029,145.15
01003,M,196731,451001,1114017100003980024,255.54,11140680,208264,196724,450994,196739,451008,127.77
02003,M,196702,451004,1114017100004000018,125.56,11140680,208266,196695,450999,196708,451008,62.78
02003,M,196691,450988,1114017100004000024,375.33,11140680,208266,196681,450983,196701,450994,125.11
02003,M,196690,451002,1114017100004000019,177.56,11140680,208266,196685,450996,196696,451007,88.78
02003,M,196678,450983,1114017100004000023,235.56,11140680,208266,196674,450977,196682,450990,78.52
01003,M,196681,451000,1114017100004000020,156.88,11140680,208266,196676,450994,196686,451005,78.44
02003,M,196669,450987,1114017100004000022,79.8,11140680,208266,196663,450981,196675,450991,79.8
01003,M,196672,450999,1114017100004000021,144.08,11140680,208266,196668,450994,196677,451005,72.04
01003,M,196720,450998,1114017100003980023,148.8,11140680,208264,196714,450993,196725,451003,74.4
02003,M,196688,450977,1114017100004000026,335.37,11140680,208266,196681,450969,196696,450982,111.79
02003,M,196722,450988,1114017100003980022,165.3,11140680,208264,196716,450981,196727,450994,82.65
01001,M,197771,450927,1114011800002100000,61.95,11140540,206438,197766,450920,197777,450933,61.95
01003,M,197850,450957,1114011800001530000,134.06,11140540,206665,197844,450951,197857,450964,67.03
01001,M,199205,451609,1114016100000460013,206,11140605,206995,199199,451603,199211,451615,103
01003,M,196734,450991,1114017100003980021,219.84,11140680,208264,196725,450986,196741,450997,109.92
02003,M,196713,450972,1114017100003990002,420.27,11140680,208437,196704,450963,196723,450981,140.09
01003,M,196733,450978,1114017100003980019,208.02,11140680,208264,196728,450972,196739,450984,69.34
01003,M,196748,450958,1114017100003950001,476.16,11140680,208437,196738,450950,196758,450966,158.72
02003,M,196745,450944,1114017100003950010,380.91,11140680,208437,196737,450938,196753,450950,126.97
02003,M,196741,450908,1114017100003950007,266.19,11140680,208437,196736,450902,196746,450914,88.73
02003,M,196751,450891,1114017100003920001,515.46,11140680,208424,196743,450885,196759,450897,171.82
02003,M,196766,450889,1114017100003920002,411.27,11140680,208424,196759,450881,196773,450898,137.09
02003,M,196783,450903,1114017100003940006,148.98,11140680,208441,196778,450899,196788,450908,49.66
02003,M,196777,450888,1114017100003920003,286.23,11140680,208424,196771,450881,196783,450896,95.41
02003,M,196786,450886,1114017100003920004,292.35,11140680,208424,196780,450878,196792,450893,97.45
01003,M,196810,450895,1114017100003930006,241.77,11140680,208443,196804,450890,196817,450901,80.59
02003,M,196795,450883,1114017100003920005,288.81,11140680,208424,196790,450876,196801,450891,96.27
01003,M,196803,450880,1114017100003920006,282.87,11140680,208424,196798,450872,196809,450887,94.29
02003,M,196822,450891,1114017100003930005,300.75,11140680,208443,196814,450883,196829,450898,100.25
01001,M,196975,451176,1114017100001560098,99.86,11140680,208251,196967,451169,196983,451183,99.86
01003,M,196971,451161,1114017100001560103,84.24,11140680,208251,196966,451156,196976,451167,42.12
01001,M,196966,451171,1114017100001560102,41.39,11140680,208251,196961,451165,196971,451176,41.39
01001,M,196961,451166,1114017100001560104,33.75,11140680,208251,196956,451161,196965,451171,33.75
01001,M,196957,451159,1114017100001560007,57.83,11140680,208251,196952,451152,196962,451166,57.83
01001,M,196995,451155,1114017100001560120,53.09,11140680,208251,196989,451149,197000,451160,53.09
01001,M,196986,451149,1114017100001560121,45,11140680,208251,196981,451144,196992,451155,45
01001,M,196980,451146,1114017100001560122,39.48,11140680,208251,196974,451141,196986,451151,39.48
01003,M,197781,450929,1114011800002290000,196.65,11140540,206438,197774,450924,197788,450935,65.55
01003,M,197817,450918,1114011800001900000,71.18,11140540,206665,197811,450914,197822,450922,35.59
01001,M,197398,451510,1114016800000040003,50.59,11140520,206662,197393,451506,197403,451514,50.59
01001,M,197431,451611,1114016800000010026,51.34,11140520,206662,197425,451607,197439,451614,51.34
01001,M,197433,451606,1114016800000010027,56.69,11140520,206662,197427,451601,197439,451610,56.69
01001,M,197434,451600,1114016800000010028,49.97,11140520,206662,197428,451595,197439,451604,49.97
01003,M,199847,451245,1114013900000180005,217.12,11140570,206795,199840,451237,199855,451254,108.56
