자치구,안심 주소,위도,경도,CCTV 수량,수정 일시
중구,중638보1(퇴계로 88가길 52,신당5동 166-34,서암빌라 건너)1,37.5630,127.0232,1,2022-12-01
중구,중638보2(퇴계로 88가길 52,신당5동 166-34,서암빌라 건너)1,37.5630,127.0232,1,2022-12-01
중구,중638보3(퇴계로 88가길 52,신당5동 166-34,서암빌라 건너)1,37.5630,127.0232,1,2022-12-01
중구,중639(퇴계로88길23,신당동152-17,밥먹고술먹고가자 앞)1,37.5644,127.0209,1,2022-12-01
중구,중639보1(퇴계로88길23,신당동152-17,밥먹고술먹고가자 앞)1,37.5644,127.0209,1,2022-12-01
중구,중639보2(퇴계로88길23,신당동152-17,밥먹고술먹고가자 앞)1,37.5644,127.0209,1,2022-12-01
중구,중639보3(퇴계로88길23,신당동152-17,밥먹고술먹고가자 앞)1,37.5644,127.0209,1,2022-12-01
중구,중639보4(퇴계로88길23,신당동152-17,밥먹고술먹고가자 앞)1,37.5644,127.0209,1,2022-12-01
중구,중640(퇴계로86길19,신당동143-23,새마을금고앞),37.5646,127.0196,1,2022-12-01
중구,중640보1(퇴계로86길19,신당동143-23,새마을금고앞),37.5646,127.0196,1,2022-12-01
중구,중640보2(퇴계로86길19,신당동143-23,새마을금고앞),37.5646,127.0196,1,2022-12-01
중구,중640보3(퇴계로86길19,신당동143-23,새마을금고앞),37.5646,127.0196,1,2022-12-01
중구,중640보4(퇴계로86길19,신당동143-23,새마을금고앞),37.5646,127.0196,1,2022-12-01
중구,중701(장충단로8길 14,장충동1가 34-6,탑빌딩앞 장충동사무소옆),37.5618,127.0072,1,2022-12-01
중구,중701가1(장충단로8길14,장충동1가 34-6,탑빌딩앞 장충동사무소옆),37.5621,127.0078,1,2022-12-01
중구,중701가2(장충단로8길14,장충동1가 34-6,탑빌딩앞 장충동사무소옆),37.5621,127.0078,1,2022-12-01
중구,중701보1(장충단로8길14,장충동1가 34-6,탑빌딩앞 장충동사무소옆),37.5618,127.0072,1,2022-12-01
중구,중701보2(장충단로8길14,장충동1가 34-6,탑빌딩앞 장충동사무소옆),37.5618,127.0072,1,2022-12-01
중구,중701보3(장충단로8길14,장충동1가 34-6,탑빌딩앞 장충동사무소옆),37.5618,127.0072,1,2022-12-01
중구,중702(장충단로6가길 21-7,장충동1가 35-43,부광빌리지 앞),37.5613,127.0085,1,2022-12-01
중구,중703(장충단로6길 10,장충동1가 48-22,동국부동산앞 삼거리),37.5614,127.0070,1,2022-12-01
중구,중704(장충단로6가길 32,장충동1가 49-8,영화맨션),37.5608,127.0085,1,2022-12-01
중구,중705(장충단로4길 50,장충동1가 50-30,각산빌라2차),37.5605,127.0082,1,2022-12-01
중구,중706(동호로20나길 30,장충동1가 52-37,사거리전봇대),37.5603,127.0072,1,2022-12-01
중구,중707(동호로30길 25,장충동2가 50-6,장충단교회 삼거리),37.5611,127.0043,1,2022-12-01
중구,중707보1(동호로30길 25,장충동2가 50-6,장충단교회 삼거리),37.5611,127.0043,1,2022-12-01
중구,중707보2(동호로30길 25,장충동2가 50-6,장충단교회 삼거리),37.5611,127.0043,1,2022-12-01
중구,중708(퇴계로54길 39,장충동2가 112-33,대한사 세탁소 앞),37.5617,127.0047,1,2022-12-01
중구,중708가1(퇴계로54길 32,장충동2가 137-1),37.5622,127.0046,1,2022-12-01
중구,중708가2(퇴계로54길 32,장충동2가 137-1),37.5622,127.0046,1,2022-12-01
중구,중708가3(퇴계로54길 32,장충동2가 137-1),37.5622,127.0046,1,2022-12-01
중구,중708나1(퇴계로52길 37,장충동2가 158-4),37.5616,127.0042,1,2022-12-01
중구,중708나2(퇴계로52길 37,장충동2가 158-4),37.5616,127.0042,1,2022-12-01
중구,중708나3(퇴계로52길 37,장충동2가 158-4),37.5616,127.0042,1,2022-12-01
중구,중709(동호로 303,장충동2가 174,충무초등학교 외벽),37.5615,127.0023,1,2022-12-01
중구,중709보1(동호로 303,장충동2가 174,충무초등학교 외벽),37.5615,127.0023,1,2022-12-01
중구,중709보2(동호로 303,장충동2가 174,충무초등학교 외벽),37.5615,127.0023,1,2022-12-01
중구,중710(동호로 315,장충동2가 173-1,충무초등학교 후문),37.5624,127.0024,1,2022-12-01
중구,중710보1(동호로 315,장충동2가 173-1,충무초등학교 후문),37.5624,127.0024,1,2022-12-01
중구,중710보2(동호로 315,장충동2가 173-1,충무초등학교 후문),37.5624,127.0024,1,2022-12-01
중구,중711(동호로28길 33,장충동2가 186-239,신아고시텔 앞),37.5607,127.0037,1,2022-12-01
중구,중712(동호로24길 27,장충동2가 187-22,수릿날 설렁탕앞),37.5605,127.0054,1,2022-12-01
중구,중713(동호로25길 23-5,장충동2가 193-78,대광빌라),37.5586,127.0015,1,2022-12-01
중구,중714(동호로25가길 34,장충동2가 193-138,도성빌라 앞),37.5588,127.0009,1,2022-12-01
중구,중715(동호로25길 49,장충동2가 193-170,클레식리빙텔 삼거리),37.5596,127.0008,1,2022-12-01
중구,중715보1(동호로25길49,장충동2가193-170,클레식리빙텔 삼거리),37.5596,127.0008,1,2022-12-01
중구,중715보2(동호로25길49,장충동2가193-170,클레식리빙텔 삼거리),37.5596,127.0008,1,2022-12-01
중구,중715보3(동호로25길49,장충동2가193-170,클레식리빙텔 삼거리),37.5596,127.0008,1,2022-12-01
중구,중716(동호로25가길 50,장충동2가 193-176,믿음슈퍼앞 전봇대),37.5591,127.0004,1,2022-12-01
중구,중716보1(동호로25가길 50,장충동2가193-176,믿음슈퍼앞전봇대),37.5591,127.0004,1,2022-12-01
중구,중717(동호로25길 27,장충동2가 193-116,CU 앞),37.5590,127.0014,1,2022-12-01
중구,중717보1(동호로25길 27,장충동2가 193-116,CU 앞),37.5590,127.0014,1,2022-12-01
중구,중718(퇴계로50길 33-14,묵정동 25-1,신광교회앞),37.5610,127.0018,1,2022-12-01
중구,중719(퇴계로50길 43-5,묵정동 25-16,삼거리 가로등),37.5607,127.0013,1,2022-12-01
중구,중720(퇴계로46길 15-5,묵정동 30-10,송정빌딩 앞),37.5616,127.0002,1,2022-12-01
중구,중720보1(퇴계로46길 15-5,묵정동 30-10,송정빌딩 앞),37.5616,127.0002,1,2022-12-01
중구,중720보2(퇴계로46길 15-5,묵정동 30-10,송정빌딩 앞),37.5616,127.0002,1,2022-12-01
중구,중720보3(퇴계로46길 15-5,묵정동 30-10,송정빌딩 앞),37.5616,127.0002,1,2022-12-01
중구,중721(퇴계로52길 17,쌍림동 151-93,주택가 사거리 위드미편의점,37.5624,127.0039,1,2022-12-01
중구,중721보1(퇴계로52길 17,쌍림동 151-93,주택가 사거리 위드미편,37.5624,127.0039,1,2022-12-01
중구,중721보2(퇴계로52길 17,쌍림동 151-93,주택가 사거리 위드미편,37.5624,127.0039,1,2022-12-01
중구,중721보3(퇴계로52길 17,쌍림동 151-93,주택가 사거리 위드미편,37.5624,127.0039,1,2022-12-01
중구,중722(퇴계로56길 12,쌍림동 235-2,안전상사 가스저장소앞 사거리,37.5633,127.0057,1,2022-12-01
중구,중722보1(퇴계로56길 12,쌍림동 235-2,안전상사 가스저장소앞),37.5633,127.0057,1,2022-12-01
중구,중722보2(퇴계로56길 12_안전상사 가스저장소앞 사거리),37.5633,127.0057,1,2022-12-01
중구,중722보3(퇴계로56길 12_안전상사 가스저장소앞 사거리),37.5633,127.0057,1,2022-12-01
중구,중723(장충단로7길 10,쌍림동 243-5,실용음악아카데미 사거리),37.5623,127.0060,1,2022-12-01
중구,중723보1(장충단로7길 10,쌍림동 243-5,실용음악아카데미 사거리),37.5623,127.0060,1,2022-12-01
중구,중723보2(장충단로7길 10,쌍림동 243-5,실용음악아카데미 사거리),37.5623,127.0060,1,2022-12-01
중구,중723보3(장충단로7길 10,쌍림동 243-5,실용음악아카데미 사거리),37.5623,127.0060,1,2022-12-01
중구,중724(동호로25길 38-5,장충동2가 191,엠버세더호텔 뒤),37.5599,127.0022,1,2022-12-01
중구,중724보1(동호로25길 38-5,장충동2가 191,엠버세더호텔 뒤),37.5599,127.0022,1,2022-12-01
중구,중724보2(동호로25길 38-5,장충동2가 191,엠버세더호텔 뒤),37.5599,127.0022,1,2022-12-01
중구,중725(퇴계로50길 13,장충동2가173-7,충무초교앞),37.5622,127.0012,1,2022-12-01
중구,중725보1(퇴계로50길 13,장충동2가173-7,충무초교앞),37.5622,127.0012,1,2022-12-01
중구,중725보2(퇴계로50길 13,장충동2가173-7,충무초교앞),37.5622,127.0012,1,2022-12-01
중구,중725보3(퇴계로50길 13,장충동2가173-7,충무초교앞),37.5622,127.0012,1,2022-12-01
중구,중725보4(퇴계로50길13,장충동2가173-7,충무초교앞),37.5622,127.0012,1,2022-12-01
중구,중726(장충단로8나길25,장충동1가38-3,호텔4513앞(주택가))1,37.5628,127.0095,1,2022-12-01
중구,중726보1(장충단로8나길25,장충동1가38-3,호텔4513앞(주택가)1,37.5628,127.0095,1,2022-12-01
중구,중726보2(장충단로8나길25,장충동1가38-3,호텔4513앞(주택가)1,37.5628,127.0095,1,2022-12-01
중구,중726보3(장충단로8나길25,장충동1가38-3,호텔4513앞(주택가)1,37.5628,127.0095,1,2022-12-01
중구,중801(수표로 32,저동2가 47-22,포토저널 계단앞)1,37.5639,126.9902,1,2022-12-01
중구,중802(을지로11길 23,수표동 27-2,청소년회관옆)1,37.5672,126.9908,1,2022-12-01
중구,중802가1(을지로11길 28,입정동 263-4(구두판매점 앞)1,37.5676,126.9909,1,2022-12-01
중구,중802가2(을지로11길 28,입정동 263-4(구두판매점 앞)1,37.5676,126.9909,1,2022-12-01
중구,중802보1(을지로11길 23,수표동 27-2,청소년회관옆)1,37.5672,126.9908,1,2022-12-01
중구,중802보2(을지로11길 23,수표동 27-2,청소년관옆)1,37.5672,126.9908,1,2022-12-01
중구,중803(청계천로 108,수표동 47-1,부영공구앞),37.5679,126.9895,1,2022-12-01
중구,중803보1(청계천로 108,수표동 47-1,부영공구앞),37.5679,126.9895,1,2022-12-01
중구,중803보2(청계천로 108,수표동 47-1,부영공구앞),37.5679,126.9895,1,2022-12-01
중구,중804(을지로33길 14,주교동 253-2,성지실업앞),37.5672,126.9999,1,2022-12-01
중구,중806(퇴계로37길 27, 충무로3가 35-1, 삼영봉투 앞),37.5675,126.9935,1,2022-12-01
중구,중807(창경궁로5길 28,산림동 51,광남철강 전봇대앞)1,37.5670,126.9965,1,2022-12-01
중구,중807보1(창경궁로5길 28,산림동 51,광남철강 전봇대앞)1,37.5670,126.9965,1,2022-12-01
중구,중808(창경궁로5가길 39,산림동 82-3,반석교회앞)1,37.5680,126.9965,1,2022-12-01
중구,중809(을지로19길 9,산림동 278,남일전기앞)1,37.5671,126.9952,1,2022-12-01
중구,중810(을지로14길 8,을지로3가 315-6,을지빌딩본관앞)1,37.5658,126.9920,1,2022-12-01
중구,중810보1(을지로14길 8_을지빌딩 본관 앞),37.5658,126.9920,1,2022-12-01
중구,중810보2(을지로14길 8_을지빌딩 본관 앞),37.5658,126.9920,1,2022-12-01
중구,중810보3(을지로14길 8_을지빌딩 본관 앞),37.5658,126.9920,1,2022-12-01
중구,중811(을지로27가길 18,주교동 269,영일상사 앞),37.5678,127.0002,1,2022-12-01
중구,중812(충무로2길 39-1,충무로4가 28-4,돌곱창집 옆),37.5623,126.9953,1,2022-12-01
중구,중812보1(충무로2길 39-1,충무로4가 28-4,돌곱창집 옆),37.5623,126.9953,1,2022-12-01
중구,중812보2(충무로2길 39-1,충무로4가 28-4,돌곱창집 옆),37.5623,126.9953,1,2022-12-01
중구,중813(다산로36다길 14,신당동 54-14),37.5603,127.0199,1,2022-12-01
중구,중813보1(다산로36다길 14,신당동 54-14),37.5603,127.0199,1,2022-12-01
중구,중813보2(다산로36다길 14_전주 옆),37.5603,127.0199,1,2022-12-01
중구,중814(을지로18길 21,인현동1가 39-1,우리인쇄사앞),37.5655,126.9945,1,2022-12-01
중구,중814보1(을지로18길 21,인현동1가 39-1,우리인쇄사앞),37.5655,126.9945,1,2022-12-01
중구,중814보2(을지로18길 21,인현동1가 39-1,우리인쇄사앞),37.5655,126.9945,1,2022-12-01
중구,중815(을지로16길 5-25,인현동1가 46,매일온천앞 골목),37.5657,126.9942,1,2022-12-01
중구,중816(마른내로4길 3,인현동1가 113,한신엠보싱옆 전신주),37.5639,126.9939,1,2022-12-01
중구,중817(을지로40길 24,광희동1가 49,국제실크 옆),37.5656,127.0043,1,2022-12-01
중구,중817보1(을지로40길 24,광희동1가 49,국제실크 옆),37.5656,127.0043,1,2022-12-01
중구,중817보2(을지로40길 24,광희동1가 49,국제실크 옆),37.5656,127.0043,1,2022-12-01
중구,중818(마른내로6길 29,인현동2가 189-10,영심이네 음식점 앞),37.5629,126.9952,1,2022-12-01
중구,중818보1(마른내로6길 29,인현동2가 189-10,영심이네 음식점 앞,37.5629,126.9952,1,2022-12-01
중구,중818보2(마른내로6길 29,인현동2가 189-10,영심이네 음식점 앞,37.5629,126.9952,1,2022-12-01
중구,중819(을지로12길16,을지로3가322-7,신화지업앞),37.5655,126.9910,1,2022-12-01
중구,중819보1(을지로12길16,을지로3가322-7,신화지업앞),37.5655,126.9910,1,2022-12-01
중구,중819보2(을지로12길16,을지로3가322-7,신화지업앞),37.5655,126.9910,1,2022-12-01
중구,중819보3(을지로12길16,을지로3가322-7,신화지업앞),37.5655,126.9910,1,2022-12-01
중구,중820(수표로48-11,을지로3가322-5,시온정판인쇄소앞),37.5656,126.9905,1,2022-12-01
중구,중820보1(수표로48-11,을지로3가322-5,시온정판인쇄소앞),37.5656,126.9905,1,2022-12-01
중구,중820보2(수표로48-11,을지로3가322-5,시온정판인쇄소앞),37.5656,126.9905,1,2022-12-01
중구,중A30(퇴계로62길 3-9,광희동2가 271-2,주택가 골목),37.5639,127.0080,1,2022-12-01
중구,중A30보1(퇴계로62길 3-9,광희동2가 271-2,주택가 골목),37.5639,127.0080,1,2022-12-01
중구,중A30보2(퇴계로62길 3-9,광희동2가 271-2,주택가 골목),37.5639,127.0080,1,2022-12-01
중구,중A31(마른내로10길 16,인현동2가 172-2,구청 후문),37.5636,126.9972,1,2022-12-01
중구,중A31보1(마른내로10길 16,인현동2가 172-2,구청 후문),37.5636,126.9972,1,2022-12-01
중구,중A31보2(마른내로10길 16,인현동2가 172-2,구청 후문),37.5636,126.9972,1,2022-12-01
중구,중A32(퇴계로49길 6,충무로5가 8-16,예성사 앞 사거리),37.5631,127.0005,1,2022-12-01
중구,중A32보1(퇴계로49길 6,충무로5가 8-16,예성사 앞 사거리),37.5631,127.0005,1,2022-12-01
중구,중A32보2(퇴계로49길 6,충무로5가 8-16,예성사 앞 사거리),37.5631,127.0005,1,2022-12-01
중구,중A33(퇴계로45길 27,예관동 70-21,묵정어린이공원 지하주차장 출,37.5640,126.9990,1,2022-12-01
중구,중A33보1(퇴계로45길 27,예관동 70-21,묵정어린이공원 지하주차장,37.5640,126.9990,1,2022-12-01
중구,중A33보2(퇴계로45길 27,예관동 70-21,묵정어린이공원 지하주차장,37.5640,126.9990,1,2022-12-01
중구,중A34(퇴계로63길 6-13,주택가 골목),37.5649,127.0094,1,2022-12-01
중구,중A34보1(퇴계로63길 6-13,주택가 골목),37.5649,127.0094,1,2022-12-01
중구,중A34보2(퇴계로63길 6-13,주택가 골목),37.5649,127.0094,1,2022-12-01
중구,중A35보1(마른내로 159-17_사마리칸트 앞),37.5615,127.0123,1,2022-12-01
중구,중A35보2(마른내로 159-17_사마리칸트 앞),37.5615,127.0123,1,2022-12-01
중구,중A35보3(마른내로 159-17_사마리칸트 앞),37.5615,127.0123,1,2022-12-01
중구,중A36보1(을지로44길 10_),37.5658,127.0064,1,2022-12-01
중구,중A37(창경궁로 20_),37.5643,126.9984,1,2022-12-01
중구,중A37보1(창경궁로 20_),37.5643,126.9984,1,2022-12-01
중구,중A37보2(창경궁로 20_),37.5643,126.9984,1,2022-12-01
중구,중A37보3(창경궁로 20_),37.5643,126.9984,1,2022-12-01
중구,중A38보1(퇴계로66길17-10,화니하우스 맞은편 골목),37.5636,127.0096,1,2022-12-01
중구,중A38보2(퇴계로66길17-10,화니하우스 맞은편 골목),37.5636,127.0096,1,2022-12-01
중구,중A38보3(퇴계로66길17-10,화니하우스 맞은편 골목),37.5636,127.0096,1,2022-12-01
중구,중A39(광희동2가 238-1,퇴계로 334,세븐일레븐 골목길),37.5642,127.0084,1,2022-12-01
중구,중A39보1(광희동2가 238-1,퇴계로 334,세븐일레븐 골목길),37.5642,127.0084,1,2022-12-01
중구,중A39보2(광희동2가 238-1,퇴계로 334,세븐일레븐 골목길),37.5642,127.0084,1,2022-12-01
중구,중A40(광희동2가 179,퇴계로 340-1,플러스무역 골목길),37.5644,127.0094,1,2022-12-01
중구,중A40보1(광희동2가 179,퇴계로 340-1,플러스무역 골목길),37.5644,127.0094,1,2022-12-01
중구,중A40보2(광희동2가 179,퇴계로 340-1,플러스무역 골목길),37.5644,127.0094,1,2022-12-01
중구,중A41(을지로44길 20),37.5652,127.0064,1,2022-12-01
중구,중A41보1(을지로44길 20),37.5652,127.0064,1,2022-12-01
중구,중A41보2(을지로44길 20),37.5652,127.0064,1,2022-12-01
중구,중A42(을지로6가 22-1),37.5661,127.0067,1,2022-12-01
중구,중A42보1(을지로6가 22-1),37.5661,127.0067,1,2022-12-01
중구,중A42보2(을지로6가 22-1),37.5661,127.0067,1,2022-12-01
중구,중A42보3(을지로6가 22-1),37.5661,127.0067,1,2022-12-01
중구,중B34(동호로 194,신당동 374-17,약수역 1번출구),37.5554,127.0104,1,2022-12-01
중구,중B34보1(동호로 194,신당동 374-17,약수역 1번출구),37.5554,127.0104,1,2022-12-01
중구,중B34보2(동호로 194,신당동 374-17,약수역 1번출구),37.5554,127.0104,1,2022-12-01
중구,중B35(동호로 11나길 64,신당동 432-424,우림빌라 앞 전신주),37.5524,127.0048,1,2022-12-01
중구,중B35보1(동호로 11나길 64,신당동 432-424,우림빌라앞전신주),37.5524,127.0048,1,2022-12-01
중구,중B35보2(동호로 11나길 64,신당동 432-424,우림빌라앞전신주),37.5524,127.0048,1,2022-12-01
중구,중B36(동호로 12길 111,신당동 386-23,경원지업 맞은편 화단),37.5599,127.0125,1,2022-12-01
중구,중B36보1(동호로 12길 111,신당동 386-23,경원지업맞은편화단),37.5599,127.0125,1,2022-12-01
