,Unnamed: 0,노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,고가도로,지하철네트워크,교량,터널,육교,횡단보도,"공원,녹지",건물내,행정동코드,CCTV_100m,숙박업소_100m,유흥업소_100m,경찰서_500m,비아파트_25m,취약계층_평균(생활인구),CCTV_100m_std,숙박업소_100m_std,유흥업소_100m_std,경찰서_500m_std,비아파트_25m_std,취약계층_평균(생활인구)_std,범죄종합점수,geometry,수요충족여부
91,91,NODE,POINT(127.00537097275763 37.56035258820269),71668,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,1,0,0,2,0,449.7471811,0.1,0,0,0.5,0,0.134902168,-0.099601534,POINT (127.00537097275763 37.56035258820269),1
92,92,NODE,POINT(127.00891978693672 37.559377458671094),8352,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,1,0,1,2,871.0517579,0.1,0.066666667,0,0.25,0.066666667,0.577369307,0.054275413,POINT (127.00891978693672 37.559377458671094),1
93,93,NODE,POINT(127.01889724302755 37.56190735011104),9274,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,0,0,0,0,871.0517579,0.3,0,0,0,0,0.577369307,0.075375413,POINT (127.01889724302755 37.56190735011104),0
94,94,NODE,POINT(127.01719377526825 37.56764724464022),127067,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615,0,1,0,1,8,871.0517579,0,0.066666667,0,0.25,0.266666667,0.577369307,0.113475413,POINT (127.01719377526825 37.56764724464022),0
95,95,NODE,POINT(127.02309215480886 37.56819548526489),9448,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,1,0,0,0,0,575.0203519,0.1,0,0,0,0,0.266467939,0.037633082,POINT (127.02309215480886 37.56819548526489),0
96,96,NODE,POINT(127.02406469398841 37.56161347790551),165602,2,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,0,0,871.0517579,0,0,0,0,0,0.577369307,0.097575413,POINT (127.02406469398841 37.56161347790551),0
97,97,NODE,POINT(127.02011632151635 37.56243351091062),9263,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,0,0,0,0,871.0517579,0.3,0,0,0,0,0.577369307,0.075375413,POINT (127.02011632151635 37.56243351091062),0
98,98,NODE,POINT(127.01520491745683 37.55690629566293),126439,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.01520491745683 37.55690629566293),1
99,99,NODE,POINT(127.01883794238384 37.5661617380706),9256,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,1,4,3,1,0,575.0203519,0.1,0.266666667,0.142857143,0.25,0,0.266467939,0.030323558,POINT (127.01883794238384 37.5661617380706),1
100,100,NODE,POINT(127.00964982665477 37.55823084637422),8347,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.00964982665477 37.55823084637422),0
101,101,NODE,POINT(127.00562972760565 37.56066610503925),71667,2,,0,,,,,1114000000,중구,1114014300,장충동1가,,,,,0,0,,,11140580,1,0,0,2,1,482.1074342,0.1,0,0,0.5,0.033333333,0.16888791,-0.08522461,POINT (127.00562972760565 37.56066610503925),1
102,102,NODE,POINT(127.0153199497425 37.5571305570655),126438,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,0,0,1,0,871.0517579,0.3,0,0,0.25,0,0.577369307,0.017875413,POINT (127.0153199497425 37.5571305570655),1
103,103,NODE,POINT(127.01624865679496 37.5580023640505),126420,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.01624865679496 37.5580023640505),0
104,104,NODE,POINT(127.00700161747552 37.56716774744579),71665,0,,0,,,,,1114000000,중구,1114014800,을지로6가,,,,,0,0,,,11140590,1,0,0,1,1,938.6870317,0.1,0,0,0.25,0.033333333,0.64840197,0.053313266,POINT (127.00700161747552 37.56716774744579),1
105,105,NODE,POINT(127.02415103226653 37.561901815247204),165601,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,0,0,871.0517579,0,0,0,0,0,0.577369307,0.097575413,POINT (127.02415103226653 37.561901815247204),0
106,106,NODE,POINT(127.01940296166251 37.560923199466615),9271,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,0,0,871.0517579,0.2,0,0,0,0,0.577369307,0.082775413,POINT (127.01940296166251 37.560923199466615),0
107,107,NODE,POINT(127.02004704743153 37.561399106468386),9270,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,0,0,0,0,871.0517579,0.3,0,0,0,0,0.577369307,0.075375413,POINT (127.02004704743153 37.561399106468386),1
108,108,NODE,POINT(127.0243896314736 37.56186057263276),165600,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,0,0,871.0517579,0,0,0,0,0,0.577369307,0.097575413,POINT (127.0243896314736 37.56186057263276),0
109,109,NODE,POINT(127.00655598997815 37.567234140387036),71664,0,,0,,,,,1114000000,중구,1114014800,을지로6가,,,,,0,0,,,11140590,0,0,0,1,0,938.6870317,0,0,0,0.25,0,0.64840197,0.052079933,POINT (127.00655598997815 37.567234140387036),0
110,110,NODE,POINT(127.0243495169014 37.5622702280326),165597,2,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,0,0,871.0517579,0.1,0,0,0,0,0.577369307,0.090175413,POINT (127.0243495169014 37.5622702280326),1
111,111,NODE,POINT(126.99998071856935 37.568330478347185),72555,0,,0,,,,,1114000000,중구,1114015200,주교동,,,,,0,0,,,11140605,2,0,1,0,0,682.0441719,0.2,0,0.047619048,0,0,0.378867675,0.060181018,POINT (126.99998071856935 37.568330478347185),1
112,112,NODE,POINT(127.02478110219118 37.563343459323285),165596,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,0,0,871.0517579,0,0,0,0,0,0.577369307,0.097575413,POINT (127.02478110219118 37.563343459323285),0
113,113,NODE,POINT(127.01742536923255 37.562122698476),9276,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,0,0,871.0517579,0.2,0,0,0,0,0.577369307,0.082775413,POINT (127.01742536923255 37.562122698476),1
114,114,NODE,POINT(127.02439882546732 37.56360671999012),165594,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,0,0,871.0517579,0,0,0,0,0,0.577369307,0.097575413,POINT (127.02439882546732 37.56360671999012),0
115,115,NODE,POINT(127.00465259175158 37.56544917750817),71661,0,,0,,,,,1114000000,중구,1114014500,광희동1가,,,,,0,0,,,11140590,1,8,7,2,0,938.6870317,0.1,0.533333333,0.333333333,0.5,0,0.64840197,0.098513266,POINT (127.00465259175158 37.56544917750817),0
116,116,NODE,POINT(127.02291412969664 37.568948445951634),9436,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,1,0,0,0,0,575.0203519,0.1,0,0,0,0,0.266467939,0.037633082,POINT (127.02291412969664 37.568948445951634),1
117,117,NODE,POINT(127.01707304261716 37.56773651480184),127071,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615,0,0,0,1,8,871.0517579,0,0,0,0.25,0.266666667,0.577369307,0.10914208,POINT (127.01707304261716 37.56773651480184),0
118,118,NODE,POINT(126.96617591660304 37.55442312313265),71659,2,,0,,,,,1114000000,중구,1114017400,만리동2가,,,,,0,0,,,11140680,1,0,0,0,0,321.2971885,0.1,0,0,0,0,0,-0.0074,POINT (126.96617591660304 37.55442312313265),1
119,119,NODE,POINT(127.01631463571684 37.5573638542092),126419,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.01631463571684 37.5573638542092),1
120,120,NODE,POINT(127.01775700524801 37.56645026034924),9262,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615,1,1,4,1,1,871.0517579,0.1,0.066666667,0.19047619,0.25,0.033333333,0.577369307,0.089451603,POINT (127.01775700524801 37.56645026034924),1
121,121,NODE,POINT(127.01889622717098 37.56926726291073),127074,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,0,1,0,0,4,575.0203519,0,0.066666667,0,0,0.133333333,0.266467939,0.083899748,POINT (127.01889622717098 37.56926726291073),0
122,122,NODE,POINT(127.02202832863577 37.568053799753834),9441,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,0,0,0,0,0,575.0203519,0,0,0,0,0,0.266467939,0.045033082,POINT (127.02202832863577 37.568053799753834),0
123,123,NODE,POINT(127.0087240296236 37.557027149964235),8331,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,1,0,1,1,871.0517579,0,0.066666667,0,0.25,0.033333333,0.577369307,0.05304208,POINT (127.0087240296236 37.557027149964235),0
124,124,NODE,POINT(127.01077658105424 37.56430199209502),8173,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,6,1,2,11,871.0517579,0.3,0.4,0.047619048,0.5,0.366666667,0.577369307,0.09229446,POINT (127.01077658105424 37.56430199209502),0
125,125,NODE,POINT(127.0084972596539 37.55991987201065),8353,0,,0,,,,,1114000000,중구,1114014300,장충동1가,,,,,0,0,,,11140580,0,0,0,1,8,482.1074342,0,0,0,0.25,0.266666667,0.16888791,0.040108723,POINT (127.0084972596539 37.55991987201065),0
126,126,NODE,POINT(127.00823902837008 37.56444660541794),8156,0,,0,,,,,1114000000,중구,1114014600,광희동2가,,,,,0,0,,,11140590,2,2,0,2,3,938.6870317,0.2,0.133333333,0,0.5,0.1,0.64840197,0.0143466,POINT (127.00823902837008 37.56444660541794),0
127,127,NODE,POINT(127.01891913273448 37.56888965200807),127065,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,0,0,0,0,0,575.0203519,0,0,0,0,0,0.266467939,0.045033082,POINT (127.01891913273448 37.56888965200807),0
128,128,NODE,POINT(126.96549037204194 37.554194895902086),71646,0,,0,,,,,1114000000,중구,1114017400,만리동2가,,,,,0,0,,,11140680,0,0,0,0,0,321.2971885,0,0,0,0,0,0,0,POINT (126.96549037204194 37.554194895902086),0
129,129,NODE,POINT(127.01880425969819 37.56941374342495),127072,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,0,1,0,0,5,575.0203519,0,0.066666667,0,0,0.166666667,0.266467939,0.092533082,POINT (127.01880425969819 37.56941374342495),0
130,130,NODE,POINT(127.00120681487302 37.558987594634985),66252,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,4,0,0,1,0,449.7471811,0.4,0,0,0.25,0,0.134902168,-0.064301534,POINT (127.00120681487302 37.558987594634985),2
131,131,NODE,POINT(127.0136258909226 37.55230081310359),127038,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.0136258909226 37.55230081310359),2
132,132,NODE,POINT(127.0228449052042 37.568222995715885),9449,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,1,0,0,0,0,575.0203519,0.1,0,0,0,0,0.266467939,0.037633082,POINT (127.0228449052042 37.568222995715885),0
133,133,NODE,POINT(127.02164305836925 37.56305572137955),159720,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,0,0,871.0517579,0.2,0,0,0,0,0.577369307,0.082775413,POINT (127.02164305836925 37.56305572137955),1
134,134,NODE,POINT(127.01814413631165 37.562337712152086),9278,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,0,0,871.0517579,0.2,0,0,0,0,0.577369307,0.082775413,POINT (127.01814413631165 37.562337712152086),2
135,135,NODE,POINT(127.02066811098376 37.5617605873741),159721,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,0,0,871.0517579,0.2,0,0,0,0,0.577369307,0.082775413,POINT (127.02066811098376 37.5617605873741),1
136,136,NODE,POINT(127.00854956471349 37.564812748210194),8150,0,,0,,,,,1114000000,중구,1114014900,을지로7가,,,,,0,0,,,11140590,3,0,0,2,4,938.6870317,0.3,0,0,0.5,0.133333333,0.64840197,0.006913266,POINT (127.00854956471349 37.564812748210194),0
137,137,NODE,POINT(127.0211640088192 37.560842524096756),159722,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,0,0,871.0517579,0.2,0,0,0,0,0.577369307,0.082775413,POINT (127.0211640088192 37.560842524096756),0
138,138,NODE,POINT(127.01788529534961 37.56190750774385),9277,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,0,0,871.0517579,0.2,0,0,0,0,0.577369307,0.082775413,POINT (127.01788529534961 37.56190750774385),1
139,139,NODE,POINT(127.02040226144393 37.56112643613343),159723,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,0,0,0,0,871.0517579,0.3,0,0,0,0,0.577369307,0.075375413,POINT (127.02040226144393 37.56112643613343),0
140,140,NODE,POINT(127.00796015417254 37.5644077195309),8155,0,,0,,,,,1114000000,중구,1114014600,광희동2가,,,,,0,0,,,11140590,1,3,0,3,4,938.6870317,0.1,0.2,0,0.75,0.133333333,0.64840197,-0.022786734,POINT (127.00796015417254 37.5644077195309),0
141,141,NODE,POINT(127.02138882190714 37.558698403030526),9596,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,0,0,871.0517579,0,0,0,0,0,0.577369307,0.097575413,POINT (127.02138882190714 37.558698403030526),0
142,142,NODE,POINT(127.0010170835399 37.55909515745521),66253,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,4,0,0,1,0,449.7471811,0.4,0,0,0.25,0,0.134902168,-0.064301534,POINT (127.0010170835399 37.55909515745521),1
143,143,NODE,POINT(127.02129944346608 37.557778428963914),9597,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,0,0,871.0517579,0,0,0,0,0,0.577369307,0.097575413,POINT (127.02129944346608 37.557778428963914),0
144,144,NODE,POINT(127.00091071285131 37.55866949124389),66254,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,1,0,0,0,0,449.7471811,0.1,0,0,0,0,0.134902168,0.015398466,POINT (127.00091071285131 37.55866949124389),1
145,145,NODE,POINT(127.01218000002204 37.55213962936976),127035,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,1,0,871.0517579,0,0,0,0.25,0,0.577369307,0.040075413,POINT (127.01218000002204 37.55213962936976),0
146,146,NODE,POINT(127.02172489665132 37.55777377438085),9598,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,0,0,871.0517579,0,0,0,0,0,0.577369307,0.097575413,POINT (127.02172489665132 37.55777377438085),0
147,147,NODE,POINT(127.00817030603008 37.566977724403124),8171,0,,0,,,,,1114000000,중구,1114014800,을지로6가,,,,,0,0,,,11140590,1,0,0,2,9,938.6870317,0.1,0,0,0.5,0.3,0.64840197,0.064879933,POINT (127.00817030603008 37.566977724403124),1
148,148,NODE,POINT(127.00902399162132 37.556224773438224),126038,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,1,0,871.0517579,0.1,0,0,0.25,0,0.577369307,0.032675413,POINT (127.00902399162132 37.556224773438224),0
149,149,NODE,POINT(127.0186537919184 37.56686989384863),9259,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,3,2,1,0,11,575.0203519,0.3,0.133333333,0.047619048,0,0.366666667,0.266467939,0.137418796,POINT (127.0186537919184 37.56686989384863),1
150,150,NODE,POINT(127.01036956116076 37.55548568946705),126005,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,2,0,871.0517579,0.2,0,0,0.5,0,0.577369307,-0.032224587,POINT (127.01036956116076 37.55548568946705),1
151,151,NODE,POINT(127.0087712202293 37.5672294195311),8169,2,,0,,,,,1114000000,중구,1114014900,을지로7가,,,,,0,0,,,11140590,1,0,0,2,8,938.6870317,0.1,0,0,0.5,0.266666667,0.64840197,0.0562466,POINT (127.0087712202293 37.5672294195311),0
152,152,NODE,POINT(127.00802623917299 37.56404612722134),8149,0,,0,,,,,1114000000,중구,1114014600,광희동2가,,,,,0,0,,,11140590,2,1,0,3,4,938.6870317,0.2,0.066666667,0,0.75,0.133333333,0.64840197,-0.0388534,POINT (127.00802623917299 37.56404612722134),1
153,153,NODE,POINT(127.00753111409051 37.55772294619352),8336,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,1,0,1,3,449.7471811,0,0.066666667,0,0.25,0.1,0.134902168,-0.0044682,POINT (127.00753111409051 37.55772294619352),0
154,154,NODE,POINT(127.00898650247639 37.56434127848445),8146,0,,0,,,,,1114000000,중구,1114014600,광희동2가,,,,,0,0,,,11140590,4,0,0,2,22,938.6870317,0.4,0,0,0.5,0.733333333,0.64840197,0.154913266,POINT (127.00898650247639 37.56434127848445),0
155,155,NODE,POINT(127.00771010897427 37.56513777732007),8160,2,,0,,,,,1114000000,중구,1114014900,을지로7가,,,,,0,0,,,11140590,1,3,0,3,9,938.6870317,0.1,0.2,0,0.75,0.3,0.64840197,0.020379933,POINT (127.00771010897427 37.56513777732007),0
156,156,NODE,POINT(127.01099913121742 37.5557007546891),126001,2,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,2,6,871.0517579,0,0,0,0.5,0.2,0.577369307,0.034375413,POINT (127.01099913121742 37.5557007546891),0
157,157,NODE,POINT(127.0202887095481 37.56204900814686),9269,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,0,0,871.0517579,0.2,0,0,0,0,0.577369307,0.082775413,POINT (127.0202887095481 37.56204900814686),0
158,158,NODE,POINT(127.01118882214314 37.55547646053826),125999,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,2,3,871.0517579,0.1,0,0,0.5,0.1,0.577369307,0.001075413,POINT (127.01118882214314 37.55547646053826),0
159,159,NODE,POINT(127.01928801513854 37.56110172378325),9283,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,0,0,871.0517579,0.1,0,0,0,0,0.577369307,0.090175413,POINT (127.01928801513854 37.56110172378325),0
160,160,NODE,POINT(127.0115798759931 37.55617213712785),125998,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,2,4,871.0517579,0.2,0,0,0.5,0.133333333,0.577369307,0.002308746,POINT (127.0115798759931 37.55617213712785),1
161,161,NODE,POINT(127.02308060218223 37.56802613637413),9450,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,1,0,0,0,0,575.0203519,0.1,0,0,0,0,0.266467939,0.037633082,POINT (127.02308060218223 37.56802613637413),0
162,162,NODE,POINT(127.01149361597044 37.556034833531015),125997,2,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,2,4,871.0517579,0.1,0,0,0.5,0.133333333,0.577369307,0.009708746,POINT (127.01149361597044 37.556034833531015),1
163,163,NODE,POINT(127.01778175392433 37.56171070967275),9281,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,0,0,871.0517579,0.2,0,0,0,0,0.577369307,0.082775413,POINT (127.01778175392433 37.56171070967275),1
164,164,NODE,POINT(127.0113872231251 37.555826587262),125996,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,2,4,871.0517579,0.1,0,0,0.5,0.133333333,0.577369307,0.009708746,POINT (127.0113872231251 37.555826587262),0
165,165,NODE,POINT(127.01156825011046 37.55534826606786),125995,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,2,5,871.0517579,0.1,0,0,0.5,0.166666667,0.577369307,0.01834208,POINT (127.01156825011046 37.55534826606786),0
166,166,NODE,POINT(127.00800037896467 37.56417886375416),8148,0,,0,,,,,1114000000,중구,1114014600,광희동2가,,,,,0,0,,,11140590,2,1,0,3,5,938.6870317,0.2,0.066666667,0,0.75,0.166666667,0.64840197,-0.030220067,POINT (127.00800037896467 37.56417886375416),0
167,167,NODE,POINT(127.00222566906103 37.55147884985948),66217,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,0,0,0,0,449.7471811,0,0,0,0,0,0.134902168,0.022798466,POINT (127.00222566906103 37.55147884985948),0
168,168,NODE,POINT(127.01098754943504 37.55513319932988),125993,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,2,1,871.0517579,0.1,0,0,0.5,0.033333333,0.577369307,-0.016191254,POINT (127.01098754943504 37.55513319932988),0
169,169,NODE,POINT(127.01182066524503 37.56096773373992),8177,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,2,0,871.0517579,0.2,0,0,0.5,0,0.577369307,-0.032224587,POINT (127.01182066524503 37.56096773373992),1
170,170,NODE,POINT(127.01168890929465 37.554874527617606),125992,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,0,0,2,4,871.0517579,0.3,0,0,0.5,0.133333333,0.577369307,-0.005091254,POINT (127.01168890929465 37.554874527617606),0
171,171,NODE,POINT(126.9674570400907 37.566328107013426),119593,0,,0,,,,,1114000000,중구,1114017000,충정로1가,,,,,0,0,,,11140520,0,0,0,0,0,945.725963,0,0,0,0,0,0.655794474,0.110829266,POINT (126.9674570400907 37.566328107013426),0
172,172,NODE,POINT(127.00219404714942 37.551378154885654),66218,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,0,0,0,0,449.7471811,0,0,0,0,0,0.134902168,0.022798466,POINT (127.00219404714942 37.551378154885654),0
173,173,NODE,POINT(126.96984002175563 37.56736776136523),119592,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,1,0,0,0,0,945.725963,0.1,0,0,0,0,0.655794474,0.103429266,POINT (126.96984002175563 37.56736776136523),0
174,174,NODE,POINT(127.01883009159472 37.5692375226057),66219,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,0,1,0,0,5,575.0203519,0,0.066666667,0,0,0.166666667,0.266467939,0.092533082,POINT (127.01883009159472 37.5692375226057),0
175,175,NODE,POINT(127.00839380548965 37.56025629364599),8355,0,,0,,,,,1114000000,중구,1114014300,장충동1가,,,,,0,0,,,11140580,1,0,0,1,8,482.1074342,0.1,0,0,0.25,0.266666667,0.16888791,0.032708723,POINT (127.00839380548965 37.56025629364599),0
176,176,NODE,POINT(127.01940790248611 37.568887284140764),66220,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,0,1,0,0,0,575.0203519,0,0.066666667,0,0,0,0.266467939,0.049366415,POINT (127.01940790248611 37.568887284140764),0
177,177,NODE,POINT(126.96921324434345 37.567401927521885),119591,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,2,0,0,0,0,945.725963,0.2,0,0,0,0,0.655794474,0.096029266,POINT (126.96921324434345 37.567401927521885),0
178,178,NODE,POINT(127.01843608442333 37.56877530199026),66221,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,1,1,0,0,0,575.0203519,0.1,0.066666667,0,0,0,0.266467939,0.041966415,POINT (127.01843608442333 37.56877530199026),0
179,179,NODE,POINT(127.01841591523107 37.56859908841705),66222,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,1,1,0,0,0,575.0203519,0.1,0.066666667,0,0,0,0.266467939,0.041966415,POINT (127.01841591523107 37.56859908841705),0
180,180,NODE,POINT(127.02172772748634 37.55762273067506),9599,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,0,0,871.0517579,0,0,0,0,0,0.577369307,0.097575413,POINT (127.02172772748634 37.55762273067506),0
181,181,NODE,POINT(127.02209449620688 37.568191099132335),9438,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,0,0,0,0,0,575.0203519,0,0,0,0,0,0.266467939,0.045033082,POINT (127.02209449620688 37.568191099132335),0
182,182,NODE,POINT(127.0095088282997 37.557148381637646),8317,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,1,0,1,0,871.0517579,0.1,0.066666667,0,0.25,0,0.577369307,0.037008746,POINT (127.0095088282997 37.557148381637646),0
183,183,NODE,POINT(127.02160128619583 37.55777837412664),9600,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,0,0,871.0517579,0,0,0,0,0,0.577369307,0.097575413,POINT (127.02160128619583 37.55777837412664),0
